store_id,store_size,store_rating,beat_id,region,city,lat,lon,sale_date,category,product,price,units_sold,amount,customer_rating
W1-011,Medium,3.7,W1,West,Meherpur,23.81567539109152,88.69183880835385,2024-12-10,Furniture,Table,10962.221241152129,16,175395.54,3.7
W1-011,Medium,3.7,W1,West,Meherpur,23.817113180443577,88.69133480377396,2025-06-08,HomeAppliances,Refrigerator,11794.005985299136,25,294850.15,4.0
W1-011,Medium,3.7,W1,West,Meherpur,23.809993560855748,88.69238477211958,2025-04-10,Electronics,Smartphone,34197.92006886924,47,1607302.24,3.5
W1-011,Medium,3.7,W1,West,Meherpur,23.810489851637254,88.69005414984346,2024-12-24,Electronics,Bluetooth Speaker,81146.49478700814,49,3976178.24,4.4
W1-011,Medium,3.7,W1,West,Meherpur,23.819023665334942,88.69175483804143,2025-07-12,Grocery,Rice (5kg),507.1560273002314,218,110560.01,4.2
W1-011,Medium,3.7,W1,West,Meherpur,23.81358339978747,88.69653124543434,2024-10-14,Sports,Dumbbell Set,1472.862601376938,24,35348.7,3.8
W1-011,Medium,3.7,W1,West,Meherpur,23.81026420947419,88.69225995512016,2025-05-22,Clothing,Jeans,459.2562803756017,66,30310.91,4.2
W1-011,Medium,3.7,W1,West,Meherpur,23.810962503127406,88.69452873836545,2025-01-12,Electronics,Tablet,103049.75055052518,56,5770786.03,4.7
W1-011,Medium,3.7,W1,West,Meherpur,23.815283303039603,88.6978390211126,2024-11-02,Grocery,Rice (5kg),283.5996277338842,143,40554.75,3.6
W1-011,Medium,3.7,W1,West,Meherpur,23.819818776753223,88.6931426759294,2025-03-31,Sports,Dumbbell Set,23315.036606105085,39,909286.43,4.4
W1-011,Medium,3.7,W1,West,Meherpur,23.81810394207805,88.69912857345126,2024-12-17,HomeAppliances,Microwave,42782.06141079109,14,598948.86,3.3
W1-011,Medium,3.7,W1,West,Meherpur,23.8137935938353,88.69257646265682,2025-05-21,Grocery,Honey (500g),640.907673670381,160,102545.23,4.2
W1-011,Medium,3.7,W1,West,Meherpur,23.815120013900145,88.6941451013023,2024-12-04,Clothing,Handbag,3799.89038937998,106,402788.38,3.3
W1-011,Medium,3.7,W1,West,Meherpur,23.81030353997219,88.69867335423913,2024-12-21,Grocery,Honey (500g),708.9905533153819,146,103512.62,3.3
W1-011,Medium,3.7,W1,West,Meherpur,23.814386043661134,88.69009710856777,2025-04-26,Electronics,Camera,22369.774108697995,33,738202.55,3.5
W1-011,Medium,3.7,W1,West,Meherpur,23.814198360850494,88.69622918245233,2024-12-25,Grocery,Tea (250g),723.4619113330476,125,90432.74,4.0
W1-011,Medium,3.7,W1,West,Meherpur,23.810696247591018,88.69239047591367,2025-07-09,HomeAppliances,Microwave,19485.3655427282,22,428678.04,4.6
W1-011,Medium,3.7,W1,West,Meherpur,23.810221224444327,88.69324658110136,2025-03-06,Sports,Treadmill,15808.565519903035,24,379405.57,3.8
W1-011,Medium,3.7,W1,West,Meherpur,23.81954502147306,88.69512141405338,2025-07-19,Furniture,Bookshelf,29661.65321389581,11,326278.19,3.2
W1-011,Medium,3.7,W1,West,Meherpur,23.81727309801178,88.69696280199045,2024-10-14,Electronics,Bluetooth Speaker,26574.153518171253,64,1700745.83,4.3
W1-011,Medium,3.7,W1,West,Meherpur,23.8175507818022,88.69530148679316,2025-04-14,Grocery,Sugar (1kg),518.7682125942322,190,98565.96,3.9
W1-011,Medium,3.7,W1,West,Meherpur,23.819648124927326,88.69526821973936,2024-10-28,Grocery,Cooking Oil (1L),436.9281019483154,175,76462.42,3.3
W1-011,Medium,3.7,W1,West,Meherpur,23.810922907821737,88.69436049051365,2025-02-26,HomeAppliances,Electric Fan,42534.575616845184,7,297742.03,4.5
W1-011,Medium,3.7,W1,West,Meherpur,23.816875995873076,88.69846904515154,2025-08-03,Furniture,Dining Set,23114.493830567295,18,416060.89,4.4
W1-011,Medium,3.7,W1,West,Meherpur,23.81513660788677,88.69242836636508,2025-01-19,Furniture,Bed,8147.811591219313,14,114069.36,5.0
W1-001,Medium,4.2,W1,West,Magura,23.504756672621934,89.39255793371733,2025-04-20,Clothing,Shoes,2612.6856388925194,131,342261.82,4.6
W1-001,Medium,4.2,W1,West,Magura,23.501978840320437,89.39853189968949,2025-06-05,Clothing,Shoes,356.16837730675434,100,35616.84,4.8
W1-001,Medium,4.2,W1,West,Magura,23.50366869121514,89.3959015379663,2025-07-19,Beauty,Shampoo,3610.167015451637,66,238271.02,4.3
W1-001,Medium,4.2,W1,West,Magura,23.506273518329692,89.39505266524424,2024-11-11,Clothing,Jeans,1162.3484994113287,136,158079.4,3.4
W1-001,Medium,4.2,W1,West,Magura,23.504546657837068,89.39538050806775,2025-02-05,HomeAppliances,Air Conditioner,35278.80936672074,23,811412.62,3.1
W1-001,Medium,4.2,W1,West,Magura,23.505810510130324,89.3967066231231,2024-11-25,Grocery,Spice Mix,702.7777918320322,176,123688.89,3.7
W1-001,Medium,4.2,W1,West,Magura,23.49950548677156,89.38938458248792,2025-01-27,HomeAppliances,Electric Fan,12774.694634833413,22,281043.28,3.5
W1-001,Medium,4.2,W1,West,Magura,23.503844841842156,89.39258170467022,2025-06-30,Clothing,Shoes,3521.136794366037,97,341550.27,3.5
W1-001,Medium,4.2,W1,West,Magura,23.50508969310248,89.38945291136633,2025-09-24,Beauty,Perfume,4995.742874387025,88,439625.37,4.3
W1-001,Medium,4.2,W1,West,Magura,23.504363122025477,89.39634094940253,2025-05-21,Furniture,Sofa,58967.4583753052,15,884511.88,4.4
W1-001,Medium,4.2,W1,West,Magura,23.504796745517734,89.38925580312369,2025-05-26,Grocery,Rice (5kg),127.84508594645284,173,22117.2,4.9
W1-001,Medium,4.2,W1,West,Magura,23.507166692866647,89.39627184953311,2025-05-18,Furniture,Sofa,38601.511191705635,17,656225.69,3.6
W1-001,Medium,4.2,W1,West,Magura,23.500462208541535,89.39562809086073,2025-01-11,Clothing,Sunglasses,3447.7128847262948,80,275817.03,4.6
W1-001,Medium,4.2,W1,West,Magura,23.505235134149977,89.39351401670034,2025-05-16,Clothing,T-Shirt,395.0820317440622,95,37532.79,3.6
W1-001,Medium,4.2,W1,West,Magura,23.50636386233835,89.39102242957401,2024-12-28,Furniture,Wardrobe,47796.69010566137,13,621356.97,3.8
W1-001,Medium,4.2,W1,West,Magura,23.50764123005466,89.39345077850354,2025-06-27,Sports,Yoga Mat,12391.922169827607,16,198270.75,4.7
W1-001,Medium,4.2,W1,West,Magura,23.49937180702452,89.39363827648151,2025-03-19,Electronics,Headphones,93459.45249685907,31,2897243.03,4.7
W1-001,Medium,4.2,W1,West,Magura,23.507421906363195,89.39493799429648,2025-04-17,HomeAppliances,Blender,37756.66275386873,15,566349.94,3.2
W1-001,Medium,4.2,W1,West,Magura,23.503591363761682,89.3908380980493,2025-03-25,Sports,Football,12349.233168360914,37,456921.63,4.6
W1-001,Medium,4.2,W1,West,Magura,23.499069318903366,89.39871522300761,2024-12-12,Electronics,Laptop,40317.962810618905,38,1532082.59,3.8
W1-001,Medium,4.2,W1,West,Magura,23.502806454698277,89.39454286463541,2024-12-27,Grocery,Cooking Oil (1L),670.9163109478437,129,86548.2,4.1
W1-001,Medium,4.2,W1,West,Magura,23.504106611689547,89.3916232665829,2024-12-21,Furniture,Bookshelf,44774.21651439479,16,716387.46,3.1
W1-001,Medium,4.2,W1,West,Magura,23.499409483733736,89.39122348998387,2025-09-06,Electronics,Power Bank,65391.38685593697,49,3204177.96,4.6
W1-001,Medium,4.2,W1,West,Magura,23.505042997316398,89.39586444693026,2025-05-25,Clothing,Handbag,687.046314465103,94,64582.35,3.4
W1-001,Medium,4.2,W1,West,Magura,23.505656372615093,89.39165688758733,2025-04-11,Sports,Yoga Mat,17444.38699545622,28,488442.84,3.4
W1-001,Medium,4.2,W1,West,Magura,23.505631334561446,89.39879112213976,2025-05-05,Electronics,Headphones,79742.9905857789,27,2153060.75,4.7
W1-001,Medium,4.2,W1,West,Magura,23.50614093011954,89.39262484256665,2025-08-29,Grocery,Tea (250g),444.4079033859897,225,99991.78,4.6
W1-001,Medium,4.2,W1,West,Magura,23.501400332038568,89.39674172702975,2025-09-24,Clothing,Jeans,1233.9982550294033,112,138207.8,4.4
W1-001,Medium,4.2,W1,West,Magura,23.502210848817157,89.39805763510536,2025-06-19,Beauty,Sunscreen,3578.0307891596344,55,196791.69,4.9
W1-001,Medium,4.2,W1,West,Magura,23.50423035580928,89.39739209746723,2025-09-16,Electronics,Camera,93436.67225956189,36,3363720.2,3.5
W1-001,Medium,4.2,W1,West,Magura,23.506238471483154,89.39112477798069,2025-07-23,Grocery,Milk Powder (400g),256.8618477698589,156,40070.45,4.6
W1-001,Medium,4.2,W1,West,Magura,23.50846142871098,89.39420402040437,2025-05-30,Grocery,Sugar (1kg),121.96723807912517,114,13904.27,3.5
W1-001,Medium,4.2,W1,West,Magura,23.50563037039532,89.3990134189811,2025-06-14,Grocery,Sugar (1kg),693.9520105903664,178,123523.46,4.1
W1-001,Medium,4.2,W1,West,Magura,23.507091253367683,89.39898922797285,2025-10-02,Sports,Yoga Mat,2903.005869994402,25,72575.15,4.2
W1-001,Medium,4.2,W1,West,Magura,23.50073507547448,89.39509794318307,2025-06-02,Beauty,Perfume,243.00833219850162,55,13365.46,3.6
W1-001,Medium,4.2,W1,West,Magura,23.499651134006744,89.39860025385879,2025-01-07,Electronics,Smartphone,10618.507643030016,53,562780.91,3.9
W1-001,Medium,4.2,W1,West,Magura,23.50023096247613,89.39146770047452,2025-05-01,Clothing,T-Shirt,3010.5379755425847,83,249874.65,3.0
W1-001,Medium,4.2,W1,West,Magura,23.500226554481692,89.39419007431633,2024-12-31,Clothing,Handbag,3988.4019658425186,74,295141.75,4.2
W1-001,Medium,4.2,W1,West,Magura,23.506354615795196,89.39097217177537,2024-12-04,Clothing,Dress,2192.1748289460656,60,131530.49,4.3
W1-001,Medium,4.2,W1,West,Magura,23.500322998446222,89.38985867798475,2025-02-06,Clothing,Dress,3117.7866493954916,54,168360.48,3.4
W1-001,Medium,4.2,W1,West,Magura,23.49944077709465,89.39835485041154,2025-04-09,Clothing,Sunglasses,747.7826757120972,86,64309.31,4.5
W1-001,Medium,4.2,W1,West,Magura,23.50662742587142,89.39209619060527,2025-01-14,Clothing,Handbag,3998.218384446271,113,451798.68,4.7
W1-001,Medium,4.2,W1,West,Magura,23.499243036543316,89.38948462976524,2024-12-22,Sports,Cricket Bat,10948.359274709417,22,240863.9,4.7
W1-001,Medium,4.2,W1,West,Magura,23.50458832607222,89.38991526770819,2025-07-31,Electronics,Camera,90171.54082401581,31,2795317.77,3.4
W1-001,Medium,4.2,W1,West,Magura,23.501496667448755,89.39359234206654,2025-07-15,Sports,Badminton Racket,18203.36388609615,32,582507.64,4.4
W1-001,Medium,4.2,W1,West,Magura,23.508509548817212,89.39803572076725,2024-12-14,Clothing,Jacket,3322.3817030042464,46,152829.56,3.2
W1-001,Medium,4.2,W1,West,Magura,23.508125845881423,89.39316085668803,2025-09-24,Grocery,Tea (250g),196.59307175201621,188,36959.5,3.4
W1-001,Medium,4.2,W1,West,Magura,23.503902754068253,89.39578041941311,2025-01-24,Beauty,Perfume,4423.668817931727,72,318504.15,4.4
W1-001,Medium,4.2,W1,West,Magura,23.506730098752158,89.3989576016002,2025-05-18,Clothing,Jeans,2566.977063769052,112,287501.43,3.9
W1-001,Medium,4.2,W1,West,Magura,23.498769096901377,89.39210383624264,2025-03-10,Clothing,Sunglasses,2985.0409517182698,53,158207.17,3.1
W1-001,Medium,4.2,W1,West,Magura,23.49873367718063,89.3923578430584,2025-08-17,Clothing,T-Shirt,3317.435552893993,100,331743.56,3.9
W1-001,Medium,4.2,W1,West,Magura,23.504718056188466,89.39403766773904,2024-12-28,Clothing,Jacket,2166.157212531142,63,136467.9,3.8
W1-001,Medium,4.2,W1,West,Magura,23.505281531305517,89.39028195909019,2025-01-02,Sports,Badminton Racket,19262.441644905182,34,654923.02,3.8
W1-001,Medium,4.2,W1,West,Magura,23.500601652306475,89.38981594949301,2025-06-16,Beauty,Perfume,1302.8735494157195,20,26057.47,4.9
W1-001,Medium,4.2,W1,West,Magura,23.503693214727317,89.39108416242807,2024-12-29,Electronics,Smartwatch,37340.12049176816,46,1717645.54,4.1
W1-001,Medium,4.2,W1,West,Magura,23.50724657135447,89.39173679539417,2025-01-27,Electronics,Smartwatch,80813.33147056769,45,3636599.92,3.1
W1-001,Medium,4.2,W1,West,Magura,23.50837558649039,89.39466842824766,2025-03-27,Clothing,Shoes,3087.5370648357884,50,154376.85,4.8
W1-001,Medium,4.2,W1,West,Magura,23.501703928477237,89.3892408892047,2024-10-22,Electronics,Power Bank,79547.882576935,28,2227340.71,4.6
W1-001,Medium,4.2,W1,West,Magura,23.500659018934478,89.39393469240265,2025-08-07,Grocery,Spice Mix,600.5030343643458,270,162135.82,4.1
W1-001,Medium,4.2,W1,West,Magura,23.499535828568945,89.39367719268087,2025-05-20,Electronics,Power Bank,111660.12278004584,41,4578065.03,5.0
W1-001,Medium,4.2,W1,West,Magura,23.501238708045108,89.39504432236075,2025-06-13,Grocery,Sugar (1kg),288.79622852727687,133,38409.9,4.3
W1-001,Medium,4.2,W1,West,Magura,23.50751600088926,89.39471886196365,2025-08-14,Electronics,Bluetooth Speaker,97717.5946655284,61,5960773.27,4.7
W1-002,Large,4.5,W1,West,Magura,23.500796048900163,89.37370033183751,2025-02-26,Clothing,Dress,2696.2979600017084,78,210311.24,3.1
W1-002,Large,4.5,W1,West,Magura,23.502091099311812,89.36665652059641,2025-04-29,Grocery,Tea (250g),170.34139917730747,337,57405.05,3.8
W1-002,Large,4.5,W1,West,Magura,23.50042062795287,89.36525868212662,2025-01-22,Clothing,Handbag,1451.3707768627492,99,143685.71,3.8
W1-002,Large,4.5,W1,West,Magura,23.497079912512962,89.3656422769724,2024-12-18,Sports,Football,7159.501027964173,19,136030.52,3.5
W1-002,Large,4.5,W1,West,Magura,23.500474916434552,89.37431622015279,2024-11-23,Beauty,Lipstick,3865.9048012350313,109,421383.62,3.9
W1-002,Large,4.5,W1,West,Magura,23.502142389017735,89.36509003731297,2025-08-17,Clothing,Handbag,1469.0210724777714,81,118990.71,4.5
W1-002,Large,4.5,W1,West,Magura,23.49723777884106,89.36571951443752,2025-08-19,Electronics,Headphones,116299.77735795965,46,5349789.76,4.7
W1-002,Large,4.5,W1,West,Magura,23.500660328518613,89.37200199069304,2025-08-23,Beauty,Perfume,273.00005958283754,60,16380.0,5.0
W1-002,Large,4.5,W1,West,Magura,23.500367958897353,89.36789172960728,2025-06-17,Sports,Badminton Racket,5884.193471071894,10,58841.93,3.0
W1-002,Large,4.5,W1,West,Magura,23.49755751690418,89.37071001202362,2024-12-21,Beauty,Perfume,3285.729315508798,47,154429.28,3.7
W1-002,Large,4.5,W1,West,Magura,23.50206750159493,89.37264637200356,2025-02-10,Electronics,Power Bank,15086.06612086383,80,1206885.29,4.0
W1-002,Large,4.5,W1,West,Magura,23.495877906419608,89.37047074461805,2025-03-28,Sports,Treadmill,7076.5286232661765,31,219372.39,4.5
W1-002,Large,4.5,W1,West,Magura,23.50322172000406,89.36723634631957,2025-07-15,Furniture,Sofa,46340.65603366348,7,324384.59,3.4
W1-002,Large,4.5,W1,West,Magura,23.503620968993033,89.36668147155628,2024-11-18,HomeAppliances,Air Conditioner,19082.446500735536,20,381648.93,3.9
W1-002,Large,4.5,W1,West,Magura,23.495704934442223,89.37122366859434,2025-06-28,Sports,Badminton Racket,8940.65637661859,28,250338.38,4.6
W1-002,Large,4.5,W1,West,Magura,23.502946142269252,89.37310140945092,2025-01-20,Furniture,Bed,13284.551640053625,10,132845.52,4.4
W1-002,Large,4.5,W1,West,Magura,23.502470699004313,89.37005448487534,2025-05-02,Sports,Treadmill,13717.793153153549,25,342944.83,4.3
W1-002,Large,4.5,W1,West,Magura,23.496404002648113,89.36742308750804,2025-04-02,Clothing,Jacket,1076.8574669920645,66,71072.59,3.1
W1-002,Large,4.5,W1,West,Magura,23.49623647836067,89.36989546670031,2025-06-17,Sports,Badminton Racket,20303.022060665193,27,548181.6,3.2
W1-002,Large,4.5,W1,West,Magura,23.498073876418744,89.37493897278686,2025-09-10,Furniture,Bed,9039.164061252364,16,144626.62,4.2
W1-002,Large,4.5,W1,West,Magura,23.4962156813723,89.3704398642904,2025-09-08,Sports,Cricket Bat,23809.315167697965,30,714279.46,4.8
W1-002,Large,4.5,W1,West,Magura,23.501627893817616,89.36591163682446,2024-10-07,Electronics,Smartphone,39521.32145631849,32,1264682.29,3.8
W1-002,Large,4.5,W1,West,Magura,23.49622137939531,89.37115700636318,2025-08-09,Grocery,Cooking Oil (1L),212.50602595313117,154,32725.93,3.5
W1-002,Large,4.5,W1,West,Magura,23.499635991986583,89.36855036131983,2024-10-28,Grocery,Sugar (1kg),414.2418992700173,238,98589.57,4.3
W1-002,Large,4.5,W1,West,Magura,23.49684664733079,89.36737453407872,2025-05-20,Clothing,Jeans,1126.092476651808,106,119365.8,3.4
W1-002,Large,4.5,W1,West,Magura,23.500021125470365,89.36893444912626,2025-04-19,Furniture,Table,5878.568458389657,16,94057.1,4.1
W1-002,Large,4.5,W1,West,Magura,23.503027964209263,89.37024834262859,2025-01-09,Grocery,Milk Powder (400g),563.189476474905,233,131223.15,3.7
W1-002,Large,4.5,W1,West,Magura,23.503966840179597,89.37227778452728,2025-06-18,Furniture,Table,28314.74566182132,7,198203.22,4.2
W1-002,Large,4.5,W1,West,Magura,23.49878083921036,89.37150200952001,2025-05-31,Grocery,Cooking Oil (1L),605.0830073577154,104,62928.63,4.9
W1-002,Large,4.5,W1,West,Magura,23.497644069599527,89.37040053374139,2025-03-01,Furniture,Table,22189.956101459247,13,288469.43,3.5
W1-002,Large,4.5,W1,West,Magura,23.49472974974618,89.37158269031119,2025-05-05,Sports,Treadmill,8551.404261717096,24,205233.7,3.1
W1-002,Large,4.5,W1,West,Magura,23.503207935235285,89.36648452966246,2025-04-27,Electronics,Power Bank,24964.56002095784,50,1248228.0,4.8
W1-002,Large,4.5,W1,West,Magura,23.497248024732848,89.37077491115485,2025-05-26,Furniture,Bed,43954.2869059862,12,527451.44,4.5
W1-002,Large,4.5,W1,West,Magura,23.49940698038971,89.36881596120168,2025-04-07,Furniture,Office Chair,5134.887684772883,7,35944.21,4.3
W1-002,Large,4.5,W1,West,Magura,23.497804081879394,89.37172526174322,2025-02-22,Clothing,Jeans,2230.8338771750095,62,138311.7,4.9
W1-002,Large,4.5,W1,West,Magura,23.503290992750088,89.3671341956072,2024-12-19,Furniture,Bookshelf,59145.699247855446,20,1182913.98,4.6
W1-002,Large,4.5,W1,West,Magura,23.502110815027564,89.36858466658882,2025-07-28,Clothing,Shoes,2694.0358952145507,108,290955.88,3.5
W1-002,Large,4.5,W1,West,Magura,23.49834480707485,89.36856905493771,2025-09-30,Beauty,Face Mask,303.7301899232066,82,24905.88,4.6
W1-002,Large,4.5,W1,West,Magura,23.501668392190723,89.36958005947118,2025-05-06,Grocery,Spice Mix,217.1107042694579,190,41251.03,4.8
W1-002,Large,4.5,W1,West,Magura,23.502556310803946,89.36897941330594,2024-11-24,Grocery,Spice Mix,581.7914646337755,204,118685.46,3.4
W1-002,Large,4.5,W1,West,Magura,23.496642737555312,89.36577759187001,2025-06-14,Electronics,Laptop,40940.12548473823,32,1310084.02,4.8
W1-002,Large,4.5,W1,West,Magura,23.495259879688476,89.37290653845979,2025-02-27,Grocery,Cooking Oil (1L),307.9217367182187,303,93300.29,3.1
W1-002,Large,4.5,W1,West,Magura,23.501771294348305,89.36715162497885,2024-11-30,Electronics,Smartwatch,97128.16945101759,34,3302357.76,4.9
W1-002,Large,4.5,W1,West,Magura,23.494399860271496,89.36777471784106,2024-11-06,HomeAppliances,Refrigerator,27506.531246975443,18,495117.56,3.2
W1-002,Large,4.5,W1,West,Magura,23.497541852716985,89.36567609531416,2025-04-24,Furniture,Bed,59308.599682526656,18,1067554.79,4.3
W1-002,Large,4.5,W1,West,Magura,23.496807410599263,89.37430969775995,2025-05-19,Clothing,Handbag,1882.86815927445,92,173223.87,4.3
W1-002,Large,4.5,W1,West,Magura,23.5024826564759,89.37089341790181,2025-06-25,Clothing,Sunglasses,312.5026524124634,102,31875.27,4.1
W1-002,Large,4.5,W1,West,Magura,23.495958611138295,89.3721231568287,2025-04-02,Beauty,Shampoo,4984.324102860334,35,174451.34,3.2
W1-002,Large,4.5,W1,West,Magura,23.499935096755653,89.3700907666684,2024-12-23,Electronics,Power Bank,78574.79731567262,22,1728645.54,4.9
W1-002,Large,4.5,W1,West,Magura,23.4980918022906,89.37094861708924,2025-06-30,Grocery,Tea (250g),471.5856479511246,188,88658.1,4.2
W1-002,Large,4.5,W1,West,Magura,23.502991609861628,89.36630355986887,2025-09-27,Electronics,Camera,94604.34932231352,57,5392447.91,4.9
W1-002,Large,4.5,W1,West,Magura,23.498746231895858,89.37318364523401,2025-01-05,Grocery,Honey (500g),620.65526029213,117,72616.67,4.0
W1-002,Large,4.5,W1,West,Magura,23.497939959139845,89.37309071666627,2025-04-19,Sports,Treadmill,24250.925180293576,28,679025.91,4.5
W1-002,Large,4.5,W1,West,Magura,23.502359399003275,89.3746241623087,2025-08-02,Clothing,Dress,668.8274325954765,70,46817.92,3.6
W1-002,Large,4.5,W1,West,Magura,23.49784960196206,89.36877254190163,2024-12-02,Clothing,Sunglasses,2932.348432427474,52,152482.12,4.8
W1-002,Large,4.5,W1,West,Magura,23.498584164936705,89.37443977812063,2025-09-21,Sports,Cricket Bat,8551.168142235041,27,230881.54,4.1
W1-002,Large,4.5,W1,West,Magura,23.496622250702387,89.37162271918484,2025-04-29,Grocery,Tea (250g),610.9539991344041,154,94086.92,4.5
W1-002,Large,4.5,W1,West,Magura,23.500695376125385,89.37099359042195,2024-11-16,Clothing,Sunglasses,3261.3141036295747,89,290256.96,4.6
W1-002,Large,4.5,W1,West,Magura,23.498279047850957,89.36765891521536,2025-08-21,Grocery,Tea (250g),158.44188735933145,164,25984.47,4.5
W1-002,Large,4.5,W1,West,Magura,23.497657186320687,89.37139692017365,2024-12-06,Grocery,Tea (250g),120.44881051777969,135,16260.59,3.9
W1-002,Large,4.5,W1,West,Magura,23.502279923859803,89.37382844258175,2025-05-19,Electronics,Tablet,39966.49853729607,23,919229.47,3.0
W1-002,Large,4.5,W1,West,Magura,23.502874678143513,89.37015118470522,2025-06-14,Beauty,Shampoo,2681.7605242549917,48,128724.51,3.4
W1-002,Large,4.5,W1,West,Magura,23.500614745043027,89.36597641028337,2025-08-21,Clothing,Jacket,3170.32386086713,94,298010.44,3.9
W1-002,Large,4.5,W1,West,Magura,23.502102963883473,89.36569277700669,2025-08-07,Electronics,Smartwatch,41992.83785910482,36,1511742.16,5.0
